District,School,prop
13,4401,0.11016949152542373
13,4421,0.045
13,4441,0.1491442542787286
13,4461,0.116751269035533
13,4491,0.09124767225325885
13,4501,0.3137254901960784
13,4511,0.2222222222222222
13,4541,0.08250825082508251
13,4581,0.11512717536813923
13,4611,0.10833333333333334
13,4681,0.0735930735930736
13,4691,0.21701602959309493
13,4721,0.13769751693002258
13,4741,0.13449023861171366
13,4761,0.08971962616822429
13,4801,0.0851063829787234
13,4841,0.1410459587955626
13,4881,0.12053571428571429
13,4921,0.10934744268077601
13,4961,0.15137614678899083
13,5001,0.05930232558139535
13,5002,0.05454545454545454
13,5003,0.17729393468118196
13,5005,0.09856262833675565
13,5006,0.06041666666666667
13,5007,0.05387205387205387
13,5008,0.042283298097251586
13,5021,0.15359477124183007
13,5022,0.0398406374501992
13,5025,0.02774108322324967
13,5029,0.06190476190476191
13,5032,0.04008438818565401
13,5041,0.20915032679738563
13,5044,0.051829268292682924
13,5045,0.04431818181818182
13,5047,0.028419182948490232
13,5048,0.02834008097165992
13,5049,0.01795142555438226
13,5051,0.10256410256410256
13,5061,0.1287313432835821
13,5062,0.036231884057971016
13,5081,0.13274336283185842
13,5091,0.04735883424408015
13,5101,0.1133257403189066
13,5121,0.3036529680365297
13,5141,0.05851063829787234
13,5201,0.10215053763440861
13,5241,0.11024643320363164
13,5281,0.1884920634920635
13,5321,0.06234718826405868
13,5361,0.08908685968819599
13,5381,0.12258064516129032
13,5384,0.0626865671641791
13,5401,0.018518518518518517
13,5410,0.031446540880503145
13,5421,0.14038128249566725
13,5431,0.09688581314878893
13,5441,0.1936127744510978
13,5481,0.08828828828828829
13,5521,0.32634032634032634
13,5561,0.24842767295597484
13,5601,0.14081145584725538
13,5641,0.1875
13,5671,0.0667433831990794
13,5711,0.1147227533460803
13,5791,0.07021791767554479
13,5831,0.05420054200542006
13,5861,0.10335917312661498
13,5901,0.19219653179190752
13,5931,0.0635593220338983
13,5951,0.17375231053604437
13,5961,0.10118632240055828
13,5971,0.08357348703170028
13,5981,0.1358839050131926
13,5991,0.2359882005899705
13,6001,0.02725563909774436
13,6004,0.04044117647058824
13,6011,0.19148936170212766
13,6012,0.022321428571428572
13,6013,0.07457627118644068
13,6014,0.0380952380952381
13,6015,0.049707602339181284
13,6018,0.09056603773584905
13,6020,0.055
13,6021,0.08181818181818182
13,6022,0.033073929961089495
13,6023,0.05263157894736842
13,6024,0.03717472118959108
13,6028,0.07333333333333333
13,6030,0.030716723549488054
13,6031,0.19786096256684493
13,6032,0.05116279069767442
13,6033,0.0399529964747356
13,6034,0.0582010582010582
13,6040,0.037606837606837605
13,6041,0.1925754060324826
13,6042,0.05913978494623656
13,6051,0.14049586776859505
13,6052,0.06010230179028133
13,6060,0.06497175141242938
13,6070,0.10367170626349892
13,6081,0.03854389721627409
13,6082,0.05817174515235457
13,6083,0.06493506493506493
13,6091,0.1972972972972973
13,6111,0.26594464500601683
13,6121,0.11683848797250859
13,6161,0.15375
13,6171,0.11400651465798045
13,6211,0.1696969696969697
13,6221,0.13768115942028986
13,6231,0.22527472527472528
13,6241,0.0910010111223458
13,6251,0.2224025974025974
13,6281,0.359375
13,6301,0.08518877057115198
13,6331,0.18854748603351956
13,6351,0.13059701492537312
13,6361,0.2152619589977221
13,6391,0.1393258426966292
13,6411,0.11616161616161616
13,6441,0.14088669950738916
13,6501,0.08225437928408226
13,6521,0.14903846153846154
13,6541,0.08139534883720931
13,6571,0.07639680729760548
13,6591,0.09815950920245399
13,6611,0.12878787878787878
13,6631,0.1021978021978022
13,6681,0.27213822894168466
13,6701,0.1338506304558681
13,6741,0.11174089068825911
13,6751,0.04629080118694362
13,6761,0.19517102615694165
13,6771,0.17753201396973226
13,6781,0.16517857142857142
13,6801,0.21756487025948104
13,6821,0.14756944444444445
13,6841,0.09132770529547199
13,6861,0.12311178247734139
13,6881,0.07692307692307693
13,6901,0.14776951672862454
13,6921,0.11314475873544093
13,6961,0.125
13,7005,0.07920792079207921
13,7008,0.1393643031784841
13,7009,0.02481389578163772
13,7011,0.11940298507462686
13,7015,0.16
13,7016,0.04225352112676056
13,7018,0.02109375
13,7020,0.03666666666666667
13,7021,0.048859934853420196
13,7027,0.06679764243614932
13,7029,0.03410936654033568
13,7032,0.08997429305912596
13,7033,0.05486284289276808
13,7034,0.08333333333333333
13,7042,0.051094890510948905
13,7048,0.0641025641025641
13,7049,0.05867819641754169
13,7050,0.10419161676646707
13,7051,0.12153449387491941
13,7053,0.05091649694501019
13,7055,0.03007518796992481
13,7056,0.09722222222222222
13,7058,0.06310679611650485
13,7059,0.04226227470478558
13,7060,0.08045977011494253
13,7062,0.07600950118764846
13,7065,0.1617933723196881
13,7067,0.11909262759924386
13,7068,0.11726384364820847
13,7069,0.1075
13,7070,0.08928571428571429
13,7071,0.09439801918910554
13,7081,0.028169014084507043
13,7090,0.031453362255965296
13,7101,0.05508350424846176
13,7111,0.14956855225311602
13,7121,0.09053213545266067
13,7131,0.1601537475976938
13,7141,0.06598984771573604
13,7151,0.20926829268292682
13,7160,0.026674570243034972
13,7161,0.02262142381902861
13,7171,0.02188782489740082
13,7191,0.06129149945275447
13,7201,0.08333333333333333
13,7231,0.13291796469366562
13,7251,0.1262135922330097
13,7262,0.04287245444801715
13,7271,0.12729498164014688
13,7291,0.03544575725026853
13,7301,0.13243243243243244
13,7341,0.1001977587343441
13,7351,0.12166666666666667
13,7361,0.1720958819913952
13,7371,0.10871647509578544
13,7391,0.059640522875817
13,7411,0.12349799732977303
13,7431,0.10975170924793091
13,7461,0.10193321616871705
13,7511,0.1008174386920981
13,7531,0.14473684210526316
13,7541,0.12213740458015267
13,7581,0.03958090803259604
13,7591,0.088348271446863
13,7601,0.026200873362445413
13,7631,0.32407407407407407
13,7701,0.13022941970310392
13,7721,0.12
13,7731,0.2055231014338821
13,7741,0.1532520325203252
13,7751,0.0962962962962963
13,7781,0.13468711147948612
13,7791,0.154419595314164
13,7827,0.18181818181818182
13,7834,0.07755102040816327
13,7891,0.07547169811320754
13,7901,0.053169734151329244
13,8101,0.1917808219178082
13,8141,0.2222222222222222
13,8151,1.0
13,8181,1.0
13,9732,0.9656992084432717
14,0031,0.11609907120743033
14,0061,0.20491803278688525
14,0081,0.10819009100101112
14,0161,0.12027158098933075
14,0181,0.13884555382215288
14,0291,0.42857142857142855
15,0021,0.18455743879472694
15,0041,0.18791946308724833
15,0101,0.2140221402214022
15,0111,0.210752688172043
16,0121,0.16666666666666666
16,0141,0.145985401459854
16,0151,0.12158054711246201
16,0161,0.16507936507936508
16,0181,0.16521739130434782
16,0191,0.16859122401847576
16,0201,0.11187214611872145
16,0211,0.15
16,0251,0.07563025210084033
16,0271,0.6942675159235668
16,0281,1.0
16,0291,0.2036775106082037
16,0301,0.14442231075697212
16,0311,0.06955380577427822
16,0331,0.09924550203134068
16,0351,0.13050075872534142
16,0371,0.16666666666666666
16,0381,0.12731668009669622
16,0451,0.16420664206642066
16,0461,0.19831223628691982
16,0471,0.11654135338345864
16,0481,0.15461847389558234
16,0511,0.1384928716904277
16,0531,0.16872427983539096
16,0581,0.13580246913580246
16,0591,0.15813953488372093
16,0621,0.16701461377870563
16,0631,0.1351963746223565
16,0641,0.14325068870523416
16,0651,0.24130879345603273
16,0661,0.1784090909090909
16,0681,0.1340909090909091
16,0691,0.2415902140672783
16,0701,0.12195121951219512
16,0711,0.15562403697996918
16,0721,0.1492204899777283
16,0731,0.09090909090909091
16,0741,0.15170278637770898
16,0751,0.025101763907734057
16,0761,0.32879377431906615
16,0771,0.17667844522968199
16,0781,0.37666666666666665
16,0791,0.1503957783641161
16,0801,0.1316348195329087
16,0811,0.15492957746478872
16,0821,0.3805774278215223
16,0831,0.08778625954198473
16,0841,0.3136729222520107
16,0851,0.12931034482758622
16,0861,0.1360248447204969
16,0871,0.1392931392931393
16,0881,0.11663066954643629
16,0891,0.10110584518167456
16,0901,0.1280388978930308
16,0911,0.3870192307692308
16,0931,0.3407707910750507
16,0941,0.11764705882352941
16,0951,0.16666666666666666
16,0961,0.16413593637020968
16,0971,0.1289134438305709
16,0981,0.1353637901861252
16,0991,0.2097130242825607
16,1021,0.15151515151515152
16,1061,0.18072289156626506
16,1073,0.057885906040268456
16,1131,0.11743772241992882
16,1161,0.14609053497942387
16,1181,0.12195121951219512
16,1201,0.05217391304347826
16,1211,0.12133891213389121
16,1221,0.07804878048780488
16,1231,0.1320754716981132
16,1241,0.1407035175879397
16,1261,0.11811023622047244
16,1271,0.12074829931972789
16,1281,0.275
16,1291,0.06126482213438735
16,1311,0.12617702448210924
16,1321,0.10545722713864307
16,1331,0.11
16,1371,0.13082039911308205
16,1411,0.13389830508474576
16,1421,0.25338753387533874
16,1441,0.0829103214890017
16,1451,0.03760071620411817
16,1461,0.15671641791044777
16,1491,0.12255772646536411
16,1501,0.10865874363327674
16,1521,0.0412796697626419
16,1531,0.015018773466833541
16,1542,0.1543026706231454
16,1551,0.13758389261744966
16,1561,0.14901960784313725
16,1581,0.08522727272727272
16,1591,0.1622222222222222
16,1601,0.2797858099062918
16,1611,0.12755102040816327
16,1621,0.06666666666666667
16,1631,0.17314487632508835
16,1641,1.0
16,1651,0.127163280662152
16,1661,0.11258278145695365
16,1691,0.12014134275618374
16,1701,1.0
16,1761,0.35714285714285715
16,1811,0.9902912621359223
16,2021,0.1529051987767584
16,2031,0.09223300970873786
16,2051,0.14746543778801843
16,2061,0.1647940074906367
16,2072,0.14884393063583815
16,2081,0.1781609195402299
16,2091,0.27256637168141595
16,2111,0.1354764638346728
16,2121,0.21621621621621623
16,2131,0.20675675675675675
16,2141,0.22727272727272727
16,2161,0.166
16,2171,0.15674603174603174
16,2181,0.11183144246353323
16,2191,0.2421972534332085
16,2201,0.11981566820276497
16,2211,0.15779467680608364
16,2221,0.2137030995106036
16,2231,0.10018639328984157
16,2241,0.05825242718446602
16,2251,0.12323943661971831
16,2261,0.15517241379310345
16,2271,0.23583180987202926
16,2281,0.2410575427682737
16,2291,0.1532033426183844
16,2301,0.13178294573643412
16,2311,0.211781206171108
16,2321,0.1599229287090559
16,2331,0.1165644171779141
16,2341,0.12624584717607973
16,2351,0.113345521023766
16,2361,0.16954022988505746
16,2371,0.11958762886597939
16,2381,0.11405835543766578
16,2391,0.18295218295218296
16,2401,0.16158536585365854
16,2411,0.2051931602279924
16,2421,0.18882978723404256
16,2431,0.10412926391382406
16,2441,0.1423841059602649
16,2451,0.15320665083135393
16,2461,0.26626506024096386
16,2471,0.14540816326530612
16,2481,0.20300751879699247
16,2491,0.3032679738562091
16,2501,0.12040133779264214
16,2511,0.1125
16,2521,1.0
16,2531,0.1076388888888889
16,2541,0.16707616707616707
16,2551,0.17253948967193194
16,2561,0.19370629370629372
16,2571,0.22577092511013216
16,2581,0.17623762376237623
16,2591,0.12623413258110014
16,2601,0.07335448057097542
16,2621,0.12101910828025478
16,2631,0.2169230769230769
16,2641,0.1859375
16,2651,0.11844005777563794
16,2671,0.061284046692607
16,2681,0.14235345967386515
16,2691,0.20317002881844382
16,2701,0.2052877138413686
16,2741,0.22527472527472528
16,2791,0.22766323024054982
16,2801,0.15340442986054142
16,2851,0.1908548707753479
16,5371,0.08047493403693931
16,5381,0.11210762331838565
16,5391,0.2072072072072072
16,5401,0.16071428571428573
16,5411,0.10121457489878542
16,5421,0.1323529411764706
16,5441,0.07321131447587355
16,5501,0.0797872340425532
16,5511,0.0918141592920354
16,5551,0.11943539630836048
16,5591,0.10340909090909091
16,5601,0.0933806146572104
16,5611,0.11546840958605664
16,5621,0.12514092446448705
16,5631,0.1888412017167382
16,7023,0.07092198581560284
17,0021,0.11290322580645161
17,0031,0.19850746268656716
17,0051,0.12678288431061807
17,0061,0.1663306451612903
17,0101,0.0935672514619883
17,0111,0.15010570824524314
17,0191,0.10899653979238755
17,0211,0.328125
17,0221,0.12323390894819466
17,0231,0.11942675159235669
17,0271,0.10513447432762836
17,0281,0.1265750286368843
17,0291,0.15422077922077923
17,0301,0.171238570241064
17,0361,0.1658291457286432
17,0371,0.16112084063047286
17,0381,0.2085661080074488
17,0391,0.1669793621013133
17,0411,0.11306179775280899
17,0441,0.12258064516129032
17,0451,0.1302170283806344
17,0461,0.12363636363636364
17,0471,0.19775280898876405
17,0491,0.1685185185185185
17,0501,0.13380281690140844
17,0521,0.10252873563218391
17,0541,0.13701431492842536
17,0551,0.18156424581005587
17,0561,0.21001221001221002
17,0572,0.1391941391941392
17,0581,0.28113879003558717
17,0601,0.17075664621676892
17,0602,0.4022727272727273
17,0671,0.02486678507992895
17,0771,0.22468354430379747
17,0862,0.1539877300613497
17,0863,0.1607773851590106
17,0866,0.23404255319148937
17,0921,0.16129032258064516
17,0922,1.0
17,0924,1.0
17,0941,0.11925601750547046
17,0951,0.10179977502812149
17,1201,0.18973747016706444
17,1221,0.15334773218142547
17,1231,0.1342685370741483
17,1241,0.11193111931119311
17,1251,0.04633781763826607
17,1261,0.1696969696969697
17,1281,0.132890365448505
17,1291,0.15180722891566265
17,1311,0.21555915721231766
17,2093,0.08333333333333333
17,2104,0.08189655172413793
17,2106,0.06666666666666667
18,0011,0.20176405733186328
18,0022,0.21165381319622964
18,0051,0.1575984990619137
18,0061,0.1273957158962796
18,0090,0.16304985337243402
18,0091,0.12802768166089964
18,0131,0.17763845350052246
18,0201,0.13408723747980614
18,0301,0.12726008344923506
18,0401,0.15210355987055016
19,0091,0.19421965317919074
19,0101,0.3625
19,9009,0.17847025495750707
20,0041,0.17729083665338646
20,0051,0.1668372569089048
20,0052,0.15762273901808785
20,0091,0.13114754098360656
20,0141,0.09666666666666666
20,0151,0.14507772020725387
20,0201,0.1674565560821485
20,0211,0.1861152141802068
20,0231,0.2073170731707317
20,9104,0.03415559772296015
20,9106,1.0
21,0021,0.1273792093704246
21,0031,0.1589825119236884
21,0032,0.2548076923076923
21,0041,0.22676579925650558
22,0021,0.188
22,0051,0.1876750700280112
22,0055,0.14020270270270271
22,0056,0.38071065989847713
22,0057,0.37037037037037035
23,0022,0.2753623188405797
23,0051,0.18512396694214875
23,0061,0.1523046092184369
23,0081,0.18309859154929578
24,0032,0.09779179810725552
24,0041,0.12790697674418605
25,0011,0.13293051359516617
25,0021,0.11848679514632406
25,0031,0.17380352644836272
25,0041,0.11142857142857143
25,0061,0.12567324955116696
25,0081,0.47619047619047616
25,0091,0.1411589895988113
25,0111,0.12639405204460966
26,0020,0.1591737545565006
26,0061,0.12005277044854881
26,0151,0.21020408163265306
26,0161,0.12757201646090535
26,0162,0.15397350993377484
26,0171,0.09411764705882353
26,0181,0.1448445171849427
26,0191,0.13360323886639677
26,0192,0.13008130081300814
26,0201,0.15729166666666666
27,0051,0.1153184165232358
27,0052,0.18935837245696402
27,0161,0.225177304964539
27,0171,0.22734026745913818
27,0181,0.09761766414875073
27,0202,0.12239583333333333
27,0211,0.21428571428571427
27,0221,0.10256410256410256
27,0231,0.1825726141078838
27,0241,0.1537313432835821
27,0251,0.1520882584712372
27,0252,0.20414847161572053
27,0253,0.18950437317784258
27,0261,0.2304921968787515
27,0271,0.22495606326889278
27,0321,0.17204301075268819
27,0331,0.2283464566929134
27,0341,0.07557354925775979
27,0351,0.09027777777777778
27,0371,0.07885554780181438
27,0381,0.1905604719764012
27,0391,0.11198120595144871
27,0392,0.12527154236060825
27,4422,0.05084745762711865
28,0015,0.17378048780487804
28,0021,0.14890885750962773
28,0031,0.19006849315068494
28,0041,0.1469265367316342
28,0051,0.1798780487804878
28,0061,0.20637898686679174
28,0071,0.16825396825396827
28,0081,0.22346368715083798
28,0091,0.14365411436541142
28,0101,0.11716171617161716
28,0111,0.16139240506329114
28,0211,0.19778699861687413
28,0221,0.10832811521603006
28,0231,0.15668202764976957
28,0251,0.10532837670384139
28,0291,0.15109034267912771
29,0005,0.1437308868501529
29,0041,0.1690307328605201
29,0042,0.15937940761636107
29,0043,0.16914830256104824
29,0051,0.10115606936416185
29,0052,0.2111650485436893
29,0054,0.2167352537722908
29,0055,0.1526282457251425
29,0056,0.26171875
29,0059,0.1203883495145631
29,0060,0.058981233243967826
29,0063,1.0
29,0065,0.14370664023785926
29,0069,0.1187363834422658
29,0070,0.15702479338842976
29,0072,0.15645371577574968
29,0073,0.12849341471249598
29,0074,0.15670650730411687
29,0081,0.15640599001663893
29,0082,0.1910828025477707
29,0084,0.15729047072330654
29,0085,0.16443361753958588
29,0086,0.1250822909809085
29,0089,0.07518189167340339
29,0092,0.16862745098039217
29,0093,0.09876543209876543
29,0100,0.0887185104052574
29,0102,0.174931129476584
29,0110,0.1548311990686845
29,0120,0.184
29,0121,0.14397905759162305
29,0123,0.13829787234042554
29,0125,0.16585365853658537
29,0128,0.18019257221458046
29,0131,0.15328798185941042
29,0141,0.14396284829721362
29,0151,0.11735089078233928
29,0161,0.19498069498069498
29,0191,0.12613981762917933
29,0201,0.11552680221811461
29,0261,0.1488095238095238
29,0271,0.1267175572519084
29,0281,0.1247853463079565
29,0282,0.18352059925093633
29,0284,0.08869395711500974
29,0291,0.16266666666666665
29,0311,0.14518002322880372
29,0322,0.16589147286821707
29,0361,0.12192262602579132
29,0363,0.17525773195876287
29,0371,0.13793103448275862
29,0401,0.1703239289446186
29,0441,0.1918158567774936
29,0521,0.1732394366197183
29,0527,0.08154943934760449
29,0561,0.2076271186440678
29,0571,0.19605263157894737
29,0631,0.23144654088050315
29,0641,0.22841225626740946
29,0651,0.1276595744680851
29,0682,0.21036585365853658
29,0691,0.17403708987161198
29,0701,0.1478494623655914
29,0761,0.1959924859110833
29,0771,0.22604422604422605
29,0772,0.08418657565415244
29,0801,0.305982905982906
29,0802,0.19910514541387025
29,0841,0.11795774647887323
29,0842,0.16483516483516483
29,0851,0.11520190023752969
29,0861,0.20985915492957746
29,0881,0.1590909090909091
29,0921,0.09606147934678194
29,0931,0.2300140252454418
29,0962,0.2054794520547945
29,1001,0.13976945244956773
29,1021,0.13013698630136986
29,1051,0.1997703788748565
29,1080,0.14963503649635038
29,1081,0.192
29,1101,0.1310116086235489
29,1201,0.12044374009508717
29,1202,1.0
29,1281,0.1391941391941392
29,1291,0.14762301918265222
29,1322,0.13297872340425532
29,1324,0.18343653250773995
29,1361,0.19298245614035087
29,1401,0.12199630314232902
29,1431,0.1918238993710692
29,1441,0.08279220779220779
29,1471,0.19675456389452334
29,1481,0.22199170124481327
29,1482,0.16319444444444445
29,1541,0.13850129198966407
29,1542,0.19680851063829788
29,1551,0.13696612665684832
29,1601,0.21247892074198987
29,1681,0.08710801393728224
29,1721,0.17723880597014927
29,1761,0.1802030456852792
29,1776,0.1529968454258675
29,1781,0.16586151368760063
29,1831,0.15140845070422534
29,1871,0.14814814814814814
29,1881,0.11526315789473685
29,1941,0.15217391304347827
29,1951,0.21403508771929824
29,2041,0.17973231357552583
29,2042,0.20291616038882138
29,2201,0.206286836935167
29,2241,0.14285714285714285
29,2261,0.14533622559652928
29,2291,0.20990873533246415
29,2321,0.17039800995024876
29,2361,0.1935483870967742
29,2362,0.20512820512820512
29,2401,0.12367491166077739
29,2421,0.12505789717461788
29,2431,0.09419152276295134
29,2441,0.12704918032786885
29,2451,0.19444444444444445
29,2461,0.11836115326251896
29,2471,0.12629757785467127
29,2521,0.11893203883495146
29,2531,0.2031523642732049
29,2541,1.0
29,2551,0.13880445795339413
29,2561,0.17214397496087636
29,2601,0.11981566820276497
29,2651,0.1732418524871355
29,2721,0.1294871794871795
29,2771,0.18314424635332252
29,2801,0.15151515151515152
29,2841,0.17307692307692307
29,2851,0.06867671691792294
29,2871,0.17657992565055763
29,2882,0.167192429022082
29,2961,0.17266187050359713
29,2972,1.0
29,3001,0.09228187919463088
29,3004,0.1341692789968652
29,3041,0.1431818181818182
29,3061,0.1406799531066823
29,3081,0.0824607329842932
29,3082,0.08487486398258977
29,3101,0.11804008908685969
29,3121,0.15185601799775028
29,3131,0.13004484304932734
29,3141,0.12967581047381546
29,3151,0.1491628614916286
29,3161,0.1681087762669963
29,3171,0.0981554677206851
29,3181,0.1619047619047619
29,3201,0.12762237762237763
29,3241,0.09782608695652174
29,3281,0.21593291404612158
29,3362,0.1875
29,3371,0.10830745341614907
29,3381,0.15719063545150502
29,3411,0.07710747103475829
29,3431,0.16666666666666666
29,3441,0.13369713506139155
29,3442,0.1303827751196172
29,3521,0.11150442477876106
29,3561,0.12153518123667377
29,3620,0.10267229254571027
29,3622,0.0998003992015968
29,3641,0.24363636363636362
29,3681,0.23502994011976047
29,3731,0.11217335882727852
29,3761,0.12945838837516513
29,3771,0.15220293724966621
29,3782,1.0
29,3784,0.11549295774647887
29,3801,0.0918918918918919
29,3802,0.09987029831387809
29,3841,0.20125786163522014
29,3851,0.18624161073825504
29,3861,0.11867088607594936
29,3881,0.24904942965779467
29,3921,0.23582766439909297
29,3922,0.1624874623871615
29,3951,0.1737891737891738
29,3961,0.10300429184549356
29,4002,1.0
29,4141,0.11353898886032562
29,4151,0.0937368642286675
29,4154,0.3155080213903743
29,4155,0.3228346456692913
29,4161,0.12811791383219956
29,4201,0.13043478260869565
29,4211,0.19151670951156813
29,4212,0.18484288354898337
29,4221,0.04144319843978547
29,4241,0.2399403874813711
29,4251,0.10553410553410554
29,4261,0.14285714285714285
29,4281,0.1430817610062893
29,4321,1.0
29,4361,0.17674418604651163
29,4381,0.09291338582677165
29,4441,0.18588235294117647
29,4442,0.1409028727770178
29,4481,0.16152450090744103
29,4522,0.2112676056338028
29,4561,0.18528610354223432
29,4562,0.967032967032967
29,4581,0.16995073891625614
29,4591,0.13842482100238662
29,4601,0.16883116883116883
29,4611,0.08393782383419689
29,4651,0.10193133047210301
29,4681,0.15151515151515152
29,4722,0.22142857142857142
29,4731,0.11362700699876492
29,4741,0.05054151624548736
29,4747,0.14923076923076922
29,4761,0.08245877061469266
29,4801,0.1771117166212534
29,4841,0.18821603927986907
29,4921,0.1832191780821918
29,4941,0.1634182908545727
29,4961,0.17385057471264367
29,5041,0.13704819277108435
29,5044,0.27419354838709675
29,5052,0.36666666666666664
29,5054,0.20967741935483872
29,5056,0.375
29,5062,0.36363636363636365
29,5371,1.0
29,6606,0.03484848484848485
29,6608,0.13765182186234817
29,6609,1.0
29,6613,0.10831234256926953
29,6615,0.04954954954954955
29,6620,0.056105610561056105
29,6621,0.04597701149425287
29,6624,0.07017543859649122
29,6625,0.0949367088607595
29,6626,0.08849557522123894
29,6634,0.05090311986863711
29,6637,0.07150480256136606
29,6639,1.0
29,6643,0.10596026490066225
29,6644,0.0824295010845987
29,6646,0.18503937007874016
29,6649,0.07426778242677824
29,6652,0.0873015873015873
29,6653,0.07442489851150202
29,6655,0.0970625798212005
29,6656,0.1274131274131274
29,6657,0.05639913232104121
29,6658,0.06661676646706587
29,6659,0.1951219512195122
29,6661,0.06167400881057269
29,6662,0.07497820401046207
29,6667,0.0906515580736544
29,6668,0.04420731707317073
29,6671,0.06741573033707865
29,7672,1.0
29,7675,0.09742120343839542
29,7680,0.14545454545454545
29,7681,0.08893956670467502
29,7803,0.10048622366288493
29,7805,0.08281573498964803
29,7806,0.08793103448275862
29,7811,0.11139240506329114
29,7812,0.10985277463193659
29,7813,0.12727272727272726
29,7815,0.13533834586466165
29,7821,0.10880829015544041
29,7822,0.20224719101123595
29,7826,0.07606420097697139
30,0031,0.09585492227979274
30,0041,0.13140311804008908
30,0061,0.16611295681063123
30,0111,0.20952380952380953
30,0261,0.12025316455696203
30,0262,0.16497263487099295
30,0471,0.36363636363636365
31,0031,0.11859193438140807
31,0033,0.3684210526315789
31,0041,0.1425925925925926
31,0051,0.13670411985018727
31,0061,0.12473572938689217
31,0081,0.18074074074074073
31,0101,0.18227424749163879
31,0121,0.2692307692307692
31,0131,1.0
31,0141,0.18687589158345222
31,0151,0.2109181141439206
31,0161,0.21543408360128619
